original_text,english_text
"Está en proceso la incorporación de reportería en el Sistema, para generar la estadística","Incorporating reporting into the System, in order to generate statistics, is in progress"
Existe dentro de los instrumentos relacionados un manual para utilización del SIG.,"Among the related instruments, there is a manual for using the MIS."
"Existe documentação técnica da base de dados do Tesouro Gerencial, disponível caso seja solicitada. Porém essas informações não estão consolidadas em um portal próprio para consultas externas.","Technical documentation of the Tesouro Gerencial database exists and is available upon request. However, this information is not consolidated into a dedicated portal for external queries."
"Existe el inventario de información de la DGI, en donde se releva toda la información  disponible que se encuentran en los sistemas operacionales y tambien existe un glosario de la información disponible en el DWH corporativo. En la impresión de pantalla de más abajo, se puede ver toda la metadata disponible. Cada uno de los links lleva a un documento en pdf con los metadatos de la metadata","There is a DGI information inventory, in which all available information found in the operational systems is surveyed, and there is also a glossary of the information available in the corporate DWH. In the screenshot below, all the available metadata can be seen. Each link leads to a PDF document with the metadata of the metadata"
Existe um Catálogo Interno (Catálogo de Dados Analíticos),There is an Internal Catalog (Analytical Data Catalog)
Existe un comité de datos con integrantes de diferentes áreas de la Dirección Nacional de Contrataciones Públicas. Existe un Departamento de Bussiness Intelligence. Existe un Departamento de Inteligencia de Mercado.,There is a data committee with members from different areas of the National Directorate of Public Procurement. There is a Business Intelligence Department. There is a Market Intelligence Department.
"Existe un inventario de datos a nivel de caracterización de funcionariado público, disponible a través de DIPRES.","There is a data inventory at the level of public-employee characterization, available through DIPRES."
Existe un registro detallado de usuarios y accesos al sistema para determinar el uso del mismo,There is a detailed log of users and system access to determine usage of the system
"Existe una Unidad Administrativa que coordina la implementación  gradual del Sistema de Administración de Recursos Humanos, quien en lo sucesivo podrá incorpar la reportería y su consecuente análisis de datos,","There is an Administrative Unit that coordinates the gradual implementation of the Human Resources Administration System, which will subsequently be able to incorporate reporting and its resulting data analysis,"
Existe una unidad de evaluación y monitoreo en ARCE,There is an evaluation and monitoring unit at ARCE
"Existen 2 tipos de evaluaciones, una general donde se valora el apego a los valores de la institución y una específica donde se valora las capacidades técnicas, atinentes al puesto.","There are 2 types of evaluations: a general one that assesses adherence to the institution's values, and a specific one that assesses technical competencies relevant to the position."
"Existen cargos de analista de datos a lo largo de toda la administración, pero no hay una progresión de cargos específicamente diseñada para esto.","There are data-analyst positions throughout the administration, but there is no career progression path specifically designed for this."
"Existen condiciones de uso del sistema, que rigen para instituciones compradoras y para usuarios proveedores.","There are terms of use for the system, which apply to purchasing institutions and to supplier users."
"Existen controles de calidad en el sistema transaccional que provee los datos para el Observatorio de Compra Pública, pero no son suficientes para una adecuada calidad de los datos.","There are quality controls in the transactional system that provides data to the Public Procurement Observatory, but they are not sufficient to ensure adequate data quality."
Existen controles preventivos establecidos en las normas que contienen los manuales de los módulos informáticos,There are preventive controls established in the regulations contained in the IT modules' manuals
"Existen diccionarios de datos, pero se está trabajando en el desarrollo de un inventario de datos del Ministerio de Salud.","Data dictionaries exist, but work is underway to develop a data inventory for the Ministry of Health."
"Existen en Guatemala 14 ministerios y 16 secretarías de las cuales 13 y 15 respectivamente registran Información en el SIARH; Asimismo, hay 12 Instituciones de otras denominaciones que también hace uso de dicho Sistema","In Guatemala there are 14 ministries and 16 secretariats, of which 13 and 15 respectively record information in SIARH; there are also 12 institutions of other types that also use this System"
"Existen inventarios, pero no enmarcan o contienen todos los datos.","Inventories exist, but they do not cover or contain all the data."
Existen los inventarios de datos de los modelos información multidimensionales pero no enmarcan o contienen todos los datos,"Data inventories exist for the multidimensional information models, but they do not cover or contain all the data"
"Existen manuales y normativas, sin embargo, es necesario que se realice una revisión de los mismos a fin de generar herramientas que faciliten y mejoren el proceso de recolección y tratamiento de datos.","Manuals and regulations exist; however, they need to be reviewed in order to produce tools that facilitate and improve the data collection and processing process."
Existen medios oficiales para socializar y publicar la información,There are official channels for sharing and publishing information
